,mean,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,gender
3348,2.7226288e-06,-292.3392,69.093376,13.128658,26.300318,-6.881395,1.7778481,-14.377186,-25.092865,-16.266207,-2.8806076,-10.943143,-3.0382798,-10.8517685,5.2310524,-15.021832,-3.7859256,-11.593761,-0.99367017,-10.519734,-5.089744,-9.173987,-2.2917454,-2.0616305,0.2636929,0.4408017,6.148518,-0.07663268,4.6860175,5.755748,6.3830185,1.3676851,4.4256096,-1.4879005,6.6716957,0.76652664,1.7107615,-2.8168008,1.1515564,-2.1972413,0.63449746,-2.9277203,-1.560203,-4.5418406,-1.8832687,-3.897337,-0.8655065,-2.5033438,-0.05763014,-2.276821,-0.65897554,0
3349,3.326611e-05,-299.67526,119.5308,0.4582663,37.01249,5.190746,-6.620684,4.8750696,-15.4141445,-18.6827,7.9003773,-19.587132,-0.6644175,-4.5541434,-10.597897,3.4058034,4.077742,-2.1703691,0.29993066,-7.589053,-1.2590694,-8.571785,0.6856732,-8.279364,-5.3166623,-5.829742,-5.230965,-0.1881449,-0.16497542,-7.806137,-2.5154746,-1.5742007,-1.0568135,-3.2727556,-0.009676815,-1.8165038,-0.40429112,-9.461946,-2.9436772,-3.7487214,-4.2577953,-2.2763815,-0.3948673,-4.5770164,2.086527,-0.74439627,-1.3957133,-0.422545,2.1511521,0.4044103,-0.21071738,1
3350,6.125053e-06,-374.422,118.487724,-18.252035,18.989655,2.6943781,-16.645708,-23.014853,-5.199636,-27.633402,-1.8204852,-9.536197,-15.525489,-7.5992036,-8.711202,-8.131486,-10.501996,-7.49354,-2.5442743,-14.466093,-4.693485,-3.82356,-5.176844,-5.600201,-3.054044,-4.3281126,-4.1582084,-1.7761079,-3.3438969,-1.799578,-3.0338206,-1.3516618,1.2287664,-0.566099,4.0735106,2.1942499,5.047947,1.9594766,2.9635537,5.3619566,11.020946,7.3996954,8.90477,5.7340446,2.5095456,1.8116318,2.505215,0.25714922,0.9902908,0.5894561,0.428936,1
3351,1.0213606e-05,-333.36996,90.18294,-1.3117996,18.073576,1.3806211,3.7881966,7.6965365,-17.523565,-3.3886933,-6.7088056,-5.7204337,6.3461256,-6.314623,11.013955,-15.048629,-0.59692705,-2.6501987,6.3564186,-6.7595487,7.8676333,-4.737581,3.6945689,-2.1163356,-0.015639717,-4.2923017,1.5214521,-0.60618454,0.27279976,-2.4951215,0.6746541,-0.7330913,0.8792475,-2.6473608,1.177244,6.000744,1.0909152,5.2461634,7.3741937,2.6245918,6.2641044,3.234022,4.4338827,2.8751857,3.8177242,-2.178416,-1.8577493,-3.669161,-3.242146,-2.270122,1.8698226,0
3352,-6.410598e-05,-340.1782,99.5915,-14.00162,40.617004,16.56213,-11.846565,7.0204654,-16.377909,-24.295351,-1.5039779,-20.81031,1.1684538,-5.6040325,2.270865,-1.9617848,-8.774086,-5.2723627,1.2184451,-5.990725,-4.0069804,-4.115704,0.8010651,-7.5608377,-1.6452444,-7.079245,0.73774356,-9.542267,-2.6708229,-0.9300251,-1.6442134,-3.9379923,0.16734762,-2.7570987,2.9034781,0.19483113,1.4575739,0.008563818,1.497186,-2.0030022,1.5575968,0.42445502,-0.13023727,-0.44286457,1.890666,1.8002467,3.4835916,2.328144,3.8772876,1.267321,1.7078683,1
3353,0.0002990798,-393.89148,151.63779,13.889612,14.840395,3.2502124,-1.3941939,-2.1421874,-3.0009913,-11.130097,1.4929403,-8.5342455,-1.789208,2.992552,-4.1666703,-3.6952374,7.922856,-5.4393706,3.0576138,-3.7235372,0.7392342,-0.22011942,-5.1857686,1.6186323,-3.1335266,-3.3861604,-1.3957244,-1.2673049,-1.9734715,-2.0746708,0.40981162,-4.3108206,0.8192191,-3.8847566,-0.95507926,-1.5986048,-3.3120983,-2.1034102,-3.1136198,-3.0370321,-0.68481785,-3.5558596,-1.3341168,-2.4748437,0.6494008,1.8949761,3.1740952,2.9956615,2.2781873,0.40459117,2.0675344,1
3354,3.8320177e-05,-304.89566,59.475502,15.014563,45.374073,3.592743,-8.260997,-4.66789,4.8908105,-9.825783,3.7687726,-4.5757217,-4.334213,-5.5953126,-4.207979,-5.6766567,-10.005826,-5.3402743,-7.2272816,-5.6725507,-1.7414452,-6.7059937,0.23898163,-5.931769,3.6639578,-2.9423969,4.8583794,-0.00271789,0.75931036,1.667178,6.983237,-0.66268134,6.054156,3.8557181,7.5688686,3.517035,3.8991768,2.3224225,0.35793233,-2.801259,0.8528725,-4.016132,-2.309793,-2.7178574,-0.7858044,-4.1128716,0.43311736,-2.4836824,-2.0678077,-2.9404953,-2.2915702,0
3355,0.0007019446,-337.18723,112.82692,6.960456,29.828484,2.2734592,-2.2213788,-7.5505013,-12.625586,-2.497804,-2.4970467,-5.1874037,-4.990508,-3.8660266,1.4415655,-8.674569,-5.1633434,-9.733713,-3.800614,-7.78906,-6.7020006,-1.9577708,-4.683062,-5.4204707,0.5485302,-4.0559053,-4.501286,-2.6721923,-0.7900231,-0.96280575,6.2308373,4.3662114,8.167951,5.631714,7.393171,3.0111275,4.670333,3.3499143,5.422038,2.1929457,1.3595417,-1.2405266,1.6373467,0.9170551,0.5820312,-2.2397184,-0.92512125,-1.3187865,-0.7321919,-2.6925883,-2.175404,0
3356,-6.145863e-05,-300.52838,71.50394,-9.596814,21.470144,-14.0444975,-12.236558,-16.674683,-13.260376,-11.669801,-4.7685537,-5.4942675,-3.0692186,2.0089724,2.8216639,-3.9901693,-1.3923597,-0.14522758,-10.971173,-11.660878,-3.8083134,-4.5020037,-2.8783135,2.9502177,5.430415,2.8090029,5.950829,1.9340466,1.7102731,3.2156506,7.0685825,6.305691,8.102009,1.9514804,0.5170081,0.15691778,1.9258687,1.1791657,1.5049409,-1.4777738,-0.91882104,-2.589725,0.8152628,-1.9653248,-2.8484263,-3.3381646,-0.8648677,-0.1664776,-1.0222738,-0.7606386,0.21123502,0
3357,-6.3433333e-07,-347.03482,87.58506,-27.092438,2.8637779,-9.719897,3.9093611,-13.206242,-14.070113,-12.824899,-10.444963,-25.157465,-6.310017,-16.930593,-2.858349,-8.238852,-10.006193,-6.6078343,-2.385251,-12.111027,-5.9190254,-12.35905,-4.5355415,-8.108859,-3.2538447,-7.269112,-3.3982809,-4.5015874,1.5244402,-3.0770903,-0.642228,-5.0059223,2.1214306,-1.1866367,0.7973132,1.5556458,2.4679816,2.6148102,6.082076,3.4419088,5.024834,1.218436,4.1891766,3.2242348,6.4451604,2.0269322,1.8859609,-1.0433384,-0.634207,-0.21364665,1.3058943,0
3358,-1.6134206e-06,-286.23227,85.30809,-1.3294544,38.79518,0.5691036,12.985294,-16.070864,-2.409926,-14.443362,-2.6491306,-14.430199,-10.560566,-7.8635783,-6.248024,-11.779161,-0.61823857,-12.288503,-3.3697085,-5.413956,-6.4846497,-6.6282783,-3.516535,-8.701105,-2.9332848,-8.804808,-5.7378454,-8.048253,-5.486393,-7.7103066,-4.31322,-8.602451,-2.4830205,-5.032474,-4.0597906,-6.216108,-4.6782784,-4.7901053,-3.6159203,-6.521875,-4.0980797,-4.3891535,-3.7944632,-4.6062593,-4.0151076,-4.484675,-2.099533,-3.768993,-0.9530226,-5.0987587,-3.7682078,1
3359,1.3327999e-06,-274.37894,110.64035,-19.290646,21.62597,-17.19358,-38.256104,-16.921785,-11.45238,-10.197248,0.4194545,-17.32401,9.513211,-4.090079,-14.100993,-3.885648,-12.16302,-1.5290592,-5.0863824,-13.816662,-4.8055053,0.08499606,-4.338342,-10.716955,-6.465317,1.3622028,-0.4560473,-3.1742194,-4.1255555,-4.293317,-0.55275106,-4.9690866,-1.0896784,-1.8531678,6.985855,2.8769832,3.7613347,0.039933544,4.1788573,2.990126,-0.2941191,1.8684274,3.0351238,1.9179438,4.941789,-1.1849451,-1.7023615,-1.1359309,0.15775454,1.5243856,0.34861937,0
3360,-9.433707e-05,-307.7123,99.38073,-18.759293,15.821754,-14.369168,-11.512138,-9.132018,-18.555725,-9.172782,-7.2721562,-6.1359277,-2.831961,-0.2525435,-0.45779005,-2.8558488,1.0337931,-6.1329904,-6.90237,-9.138411,-3.1473489,-5.677306,-0.35539043,0.3367036,5.9562454,2.0923114,8.320505,1.8115394,4.2204547,1.8614973,-0.29819798,-2.3570015,-1.1117951,-4.6862183,-1.1239942,-3.5371242,-3.560616,-5.6235123,-1.1196009,-2.2779489,-3.4224672,-5.231178,-2.5555325,-5.2938595,-2.4000144,-5.31694,1.3120766,-2.0783124,-3.2379704,-0.3462246,0.071270466,0
3361,9.90299e-06,-284.39737,91.777275,-75.75926,-4.067044,-14.152554,-18.10181,-29.379541,-9.322721,-15.747138,0.44173065,-13.41199,-1.1473625,2.3791487,0.23578814,-2.8010876,-1.6664026,3.258514,-2.2081654,-3.4529595,-1.5103244,-6.2673893,-2.1014435,-5.485122,-2.0135915,-9.366658,-2.7119243,-4.209592,-3.1572516,-1.7182939,-0.2840311,2.6010332,1.7179196,-1.3076237,0.3409856,2.5155709,3.0073557,1.3937204,0.7306779,-1.1936333,3.4149203,2.6729426,6.2286024,5.1206317,4.61983,4.4959393,3.9569087,2.1192935,2.7444854,0.012310067,1.2509934,0
3362,0.00057393574,-353.97595,149.0467,-1.6240802,3.4307303,-10.617165,-0.5085453,7.490416,-1.9667683,-9.549024,-0.9306131,-2.1115637,-2.9296627,-7.877735,-2.1672163,-9.438762,-2.9168398,-7.9481187,-5.290246,-4.0021515,-4.3729095,-5.2618756,1.1635832,-5.1138854,0.3297831,-1.3731469,-0.50536287,-1.6727506,0.9058268,-3.6954877,-0.87907827,-5.545084,-0.3210608,-3.095662,-0.8625698,-1.3593432,-0.42341053,-2.2301838,-1.0317847,-0.13035685,1.9550829,0.65699685,4.320793,4.628749,6.212876,5.6259637,4.612128,1.3964237,1.4219627,-0.44890425,1.0049864,0
3363,2.9325263e-06,-340.6914,111.23455,37.262146,-0.6290529,9.594455,0.3643446,-6.6140485,-4.583032,-17.78717,9.417579,-6.092353,-0.34035924,-4.2406864,7.07108,3.9943902,3.5138054,2.7548172,4.479437,-1.3933835,2.338364,-0.13326602,-4.0138226,-4.926675,1.7961099,-4.6219625,5.7297144,3.3781202,7.3402557,9.153052,13.545189,6.2697797,4.9793873,6.14878,4.258715,2.3619666,4.008901,-1.3315701,1.6911368,-1.1281664,1.5408865,-3.085454,0.104899354,-1.8572265,-1.2997231,-0.8387592,-1.1767211,-1.8881692,-2.223272,-2.6988266,-2.9821105,0
3364,-1.540558e-05,-267.70703,89.376305,-21.754482,12.2107725,2.3640053,-10.37656,-31.559486,-31.626635,-15.364653,-0.47412726,-11.093082,2.3256052,2.4326427,0.38276774,3.0523534,-5.7376575,-6.371001,-6.172314,-11.072882,-1.9046551,-1.3655198,-5.3315372,-2.2114787,-1.8188614,-1.5646517,7.7668366,-0.50791204,4.627745,-0.069461554,3.1143217,0.08725156,2.1151416,0.19573118,1.9495887,2.1900976,5.70167,5.0675426,9.360069,5.4921784,5.028398,2.1198542,2.095392,-1.0411407,2.066326,-0.56309456,1.6127335,0.25656384,0.0092048505,-0.28405112,-0.5178676,0
3365,-9.059298e-05,-295.25604,100.11967,-20.620554,13.697421,-10.998979,-6.5783243,-12.1251545,-19.114021,-7.8845444,-5.682273,-4.8387337,-2.8134573,-2.2719784,1.5437673,-4.006092,-1.9402204,-2.480506,-8.026435,-12.515038,-5.50809,-10.622964,-2.3448186,0.058155503,6.6682415,6.677572,12.946716,7.7958336,6.2658978,0.1993088,-1.5181649,-5.873027,2.2294574,-0.8613487,-1.3161969,-4.5333276,-3.9694614,-5.171237,-1.7357405,-2.187713,-3.1573746,-6.3073688,-2.4987178,-5.8297124,-1.8335536,-3.8001516,-1.0589143,-2.505544,-2.262875,2.841779,1.0311495,0
3366,-0.000115557756,-240.92677,59.397472,34.133408,20.633976,3.393278,18.993855,-19.549828,9.016779,-8.133902,8.435994,-6.6154118,5.815912,-9.349215,6.199745,-2.0426946,0.78616875,-4.47229,-1.283378,-3.7018764,0.24195835,-7.490352,1.1795588,-3.7786682,-1.1095496,-4.0484815,-1.1331967,-6.282186,-2.0519614,-3.7582254,0.87393767,-5.581591,1.9227757,-2.8361967,0.34543663,-2.0743454,-0.53706837,-2.1428285,0.40621528,-4.1469364,1.0385869,-2.8351831,1.0955013,-2.3059974,2.2489133,-2.580883,0.99646455,-1.4140733,-0.68947226,-1.2398537,1.2498158,1
3367,1.2273127e-06,-300.5622,70.28143,15.707245,39.9058,-0.11575203,-5.190637,-18.725689,-24.065517,-12.961336,6.3777742,-13.143107,3.339161,-7.921645,6.5764647,-14.7573185,-2.3202944,-2.685889,-4.580779,-9.107367,-4.880021,-10.237613,-8.713523,-8.408972,-1.2283379,-4.9139433,3.6442306,4.498757,7.2285256,6.0386486,5.808539,-1.2023128,3.7983487,0.50698906,5.435468,2.86366,3.1043117,-3.6400619,-0.054970693,-2.598784,0.05027151,-3.9455323,-4.989913,-3.919783,-3.600928,-3.6778083,-2.671063,-3.323712,-0.7684504,-3.1967366,-0.46138364,0
3368,-4.46688e-06,-350.29956,90.651886,-14.582101,14.461584,-8.583693,0.19019262,-9.88696,-17.355658,-8.22283,-4.6216497,-6.409972,10.058005,-7.687251,1.6929457,3.1780982,0.12675104,-9.054365,0.024858989,-3.2080534,-2.5511703,-3.3601384,1.3584535,-4.8889976,0.18926558,-4.363687,1.8846545,-2.3050694,-3.2521305,-3.4486692,2.4709387,-2.95741,1.2071474,-0.13657288,3.0268548,6.720264,10.560501,7.8853893,11.410909,5.8235416,6.306688,-0.1333638,5.0436263,3.1254265,3.9870207,-0.71844923,-0.58649796,-0.6126596,2.796164,-1.2180035,1.0290166,0
3369,-1.48132385e-05,-333.89413,129.51617,-18.741232,31.28269,-6.46048,-10.439541,-7.696562,-17.82985,2.6106272,0.7260591,-9.964452,7.045094,-4.857541,2.6058412,-0.8705489,-6.6495295,-6.7557616,1.1431674,-4.90811,-0.5956898,-3.303503,-2.2361643,-2.2985833,-0.614556,-2.976027,-3.4688523,0.5831304,-0.0119261,-0.1330287,4.603203,1.1072296,-1.0058731,-1.7825599,1.2898666,0.12730145,-0.65440774,0.6220516,2.2947433,3.5064082,2.5644374,1.2168375,1.2748272,1.9880954,-0.09830194,2.474628,2.577578,-2.566275,0.22767168,0.50392234,-0.65046287,0
3370,-3.3139122e-06,-279.18945,23.410955,-18.701555,25.879559,1.4987818,2.1608493,-6.7267838,-0.9978872,0.48473048,6.7351665,-5.6039047,9.607154,-4.523149,8.690036,-1.857104,1.4136264,-1.5946473,8.080438,-2.5742805,5.346158,1.7349757,4.5972576,-0.56016016,6.9363947,-0.55257165,1.9181316,0.96471995,0.3579425,-0.15121551,0.5429156,-2.2074425,3.2804313,0.7343245,5.6059375,2.707784,6.6931996,3.7791069,4.5122595,0.2111618,1.9502789,-4.2782483,0.5221766,-3.4721906,0.11419113,-3.9384725,-1.2223424,-2.5458832,-0.036795903,-2.3936267,-0.7492215,0
3371,2.1660611e-05,-323.04913,105.57964,4.0678496,53.93539,-11.028894,21.420813,-23.292372,-8.47646,-1.9066964,-13.170471,1.8714132,-17.940428,-1.3111303,-6.722482,-0.2950258,0.6185916,-6.581772,1.2014092,1.8440691,-3.3847177,-7.912438,-1.2548035,-7.884411,-4.682288,-3.1732378,-5.008903,-7.2284417,-7.6176815,-2.7407982,-7.5619698,-1.2779332,-4.126091,-6.6420665,-2.2729676,-3.0306005,-2.0902262,-3.4785452,-5.0391755,-6.762371,-4.363994,-4.764064,-2.1395893,-1.2423879,-3.583594,-1.05544,-0.9695885,-0.2709276,0.11213982,1.0118244,-2.250644,1
3372,-2.4881863e-05,-298.52063,90.40288,-65.99808,-3.6696415,-20.280972,-16.653896,-22.739428,-10.691904,-15.26493,3.9604874,-12.327653,-2.8692718,1.8354126,-1.579137,-3.0381882,-3.705761,1.3794326,-4.072099,-5.920324,-0.35830495,-5.568158,-3.5751143,-3.322444,-1.3306956,-4.9984407,-1.1348807,-3.4360647,-1.2197382,-1.6543648,-1.0058734,1.6138191,-1.2720525,-2.7988932,0.056589104,-0.5014461,0.48585635,0.002758613,0.91699696,0.80152917,4.5491595,0.84008723,3.468477,3.7945368,3.9132495,3.0353062,3.4471846,1.866804,1.739048,1.9744742,1.4441495,0
3373,2.6756828e-07,-356.78494,71.73787,7.5616817,27.105635,0.03994394,5.4132867,-5.2856197,-20.32655,-6.4473076,7.620724,-9.891319,-0.5755825,-8.961067,3.0779815,-13.441615,-3.8969269,-9.579892,0.37905064,-8.114827,-1.6848234,-10.903987,-3.8744476,-0.5417403,-2.7199585,-6.3547287,-2.2494297,-3.3563166,-1.0692742,-1.4048402,2.775502,3.0212307,7.2469773,5.2734356,9.333939,4.762174,6.603776,2.4662976,6.204821,-0.05396574,2.5130205,-0.2514409,-0.22219726,-2.8341825,0.9296434,-2.4432147,-0.54514694,-1.6757479,-0.4441481,-2.8315628,-1.3255706,0
3374,1.786232e-05,-285.52396,64.65941,-2.3333058,6.651442,0.25631338,-4.1260705,-33.779613,-23.734129,-22.8324,-1.0580262,-7.3191023,-2.2879243,-2.6154697,-5.190924,-4.249944,10.526217,-19.737926,-6.4831343,-3.502325,-0.83445704,-12.714838,-10.001623,-3.2633965,3.1836157,-5.3625736,-2.705268,-1.1799287,-2.234239,-9.213433,-2.7533472,-5.8259544,-1.4766259,-3.3772614,-0.8534946,-0.9975655,7.5150933,-1.3291813,2.6939929,5.4566455,1.0867459,-0.55813783,1.4664727,-7.0754995,2.057525,4.734074,-3.2861488,-1.0857531,0.7199487,-3.5013065,0.8471995,1
3375,-1.0083009e-07,-265.2774,110.56964,-0.8730811,35.925343,-5.6329165,8.422483,-13.72928,-5.212023,-14.273894,0.13660668,-15.424341,-5.773385,-3.8452346,-8.585325,-9.025218,-0.27438578,-10.704028,-4.148809,-5.319839,-3.2693098,-7.775256,-6.8601747,-7.3843317,-5.273663,-11.8572855,-4.896623,-10.089897,-6.3409295,-6.6571646,-3.6117125,-9.0501585,-1.2320702,-7.070826,-4.295948,-6.0776625,-5.228557,-4.8068585,-4.1266537,-6.547891,-4.4702616,-4.231308,-3.9045055,-5.829301,-3.620547,-5.5012474,-3.0815005,-3.5877943,-2.5590477,-4.26195,-3.064849,1
3376,-2.4854987e-06,-317.71283,97.116974,-18.64324,40.170303,17.1863,-21.23805,0.42558175,-0.035089605,-26.064178,6.471411,-7.4827228,-7.0405684,-3.6822004,3.4374797,-7.752696,-1.8825815,-4.5864124,3.271428,-3.3634033,-1.393539,-7.620706,-0.97888297,-6.1272144,-5.727296,-1.8199503,0.5629983,-5.7951183,1.9059138,-5.5591507,2.3474503,-2.7542639,0.8250103,-1.9363588,0.2575028,-5.051371,-0.16928943,-4.090831,0.7925525,-2.8928802,-1.1985914,-3.1368546,-0.47760445,-2.5673573,0.12577178,-2.3256063,-0.4653886,-2.6607158,0.4706396,-0.78640676,1.8353049,1
3377,6.728873e-06,-293.67166,96.66044,-2.332458,7.5135365,-31.238922,-32.413216,-3.5508296,-8.251237,-14.572206,1.4615046,-8.433986,5.2529917,-10.633449,-6.350997,-12.153889,-7.5509195,0.28225705,-7.849638,-7.3974495,-4.3691115,-5.2823873,-6.218736,-2.8558805,-4.0544066,-0.9635311,6.097428,0.03106546,4.4934435,2.0175407,3.4003665,2.838987,3.2594805,4.3685236,1.2957225,0.3441432,4.2560334,3.746355,3.339159,1.8214438,-2.6983883,-0.743189,-0.002062053,-0.43805614,1.0232761,-2.0345352,-2.222078,-1.8771147,1.3592125,-0.09285609,-1.7143875,0
3378,-1.813985e-05,-282.22156,89.926895,-14.587432,17.96267,-14.462831,-13.932548,-24.36407,-14.092979,-22.543032,8.861185,-7.2743535,8.295682,-1.3380408,2.866854,3.1801798,-11.416518,-2.875996,-11.559132,-13.013688,4.836159,-5.440567,-7.5167375,-5.6345687,5.021618,1.3543452,3.801999,0.683846,-1.5736375,3.8875842,7.7128105,-0.03123243,7.1356535,2.9758706,1.9171544,2.58911,2.3194442,1.6603124,5.599696,2.9048283,1.1092399,-3.1363387,2.3408298,-3.2335522,-1.6525306,1.3490702,0.61938584,-3.3222191,1.5461419,-1.5459418,0.79055285,0
3379,0.0005811735,-356.27243,102.73703,19.435541,40.393417,3.6316211,-1.4420723,-5.49495,-4.811781,0.060463116,-5.1165447,-5.218613,-8.973962,-2.403031,0.6897384,-11.641589,-5.944493,-8.330324,-0.24428505,-11.558867,-3.6023538,-6.9640546,-3.8635733,-6.7108846,0.51444244,-4.581123,0.094043344,1.4824699,1.2573786,-3.279513,3.4546723,-2.4514818,2.9869616,5.3634343,6.1009626,2.693111,3.3844957,2.0703766,4.4865594,4.4648685,6.342425,0.33853227,3.3016655,2.2618628,1.9521823,-0.55465096,0.47800428,-5.127516,0.04175713,-2.4647872,-2.1098824,0
3380,3.8292164e-06,-313.77957,59.7434,-44.499584,26.808628,3.7778225,-8.931979,0.33085766,0.7345352,-2.3626192,1.2228452,-1.4754657,4.673659,-4.196022,10.421274,-4.1648207,3.9334977,0.5893098,2.6757596,-4.2042294,4.8805156,-4.3718395,0.85408497,1.0087488,2.3981054,-1.0015452,4.7924194,0.37734187,2.699452,1.0407927,2.967294,-0.8174645,3.7263417,4.086098,6.8318458,4.6416926,7.545076,4.239797,8.196599,4.3040695,4.4940104,1.039433,4.4777293,0.79976624,2.18102,-1.0551794,2.5386758,-1.7467272,-0.011443796,-1.1001779,0.2166635,0
3381,9.144427e-05,-349.5759,79.86444,-36.279987,31.003628,-6.8731127,-17.728823,-11.859641,-19.667025,-0.7330544,-2.0750728,-9.809749,-3.8465412,-7.658001,1.6117607,-12.449901,-1.5128621,-3.5040696,-2.8238726,-5.2172294,2.1109035,-5.018763,-4.04398,0.9815835,-2.34065,0.71135366,3.7878904,1.5437237,7.1937923,9.487915,15.435424,13.605715,14.827513,9.474444,6.7624736,4.250328,5.402338,3.521983,5.4866905,2.0972636,1.7716503,1.0196253,1.6358311,0.29958245,1.735783,0.14239933,0.9861942,1.4812099,1.1637203,0.5395478,0.8191318,0
3382,9.1546474e-07,-291.56903,112.63296,-3.10601,31.166424,-4.5312176,6.052897,-8.89414,-6.1893992,-12.157799,-0.14449713,-6.593047,-6.5422373,-6.589,-6.285987,-7.0481377,0.1823261,-11.640582,-1.4543347,-2.8388488,-8.952915,-4.7109137,-5.0172377,-10.956589,-4.1892686,-7.5192122,-7.171649,-7.739891,-6.288318,-6.4634876,-3.5773447,-6.979352,-3.1592736,-4.311826,-4.9090204,-5.049975,-4.2949505,-5.5708137,-3.829409,-5.6882353,-4.1023192,-4.1989927,-4.4527106,-5.1054654,-4.541235,-4.7257276,-2.8621907,-4.2282925,-3.1608772,-4.974597,-4.0739336,1
3383,1.7100376e-05,-299.2713,130.62918,-29.48505,33.17574,32.04438,-17.843744,5.257735,-16.215302,-29.511375,-0.30704868,-15.46746,-2.8131888,-2.4960802,5.3720174,-8.74535,-5.281463,-1.7132295,-5.596272,-0.71524733,-2.7232428,-10.499584,-0.9228333,-3.1522646,-8.065805,-4.23447,1.5576262,-12.02757,1.939992,-2.5601494,-1.7729498,-3.965491,-0.33547786,-4.6448145,-0.9892939,-4.6292424,-0.31520635,-3.2059984,-1.069479,-5.41702,-1.9078548,-5.992775,-2.5713751,-3.8213065,-1.752317,-3.861114,-2.2406187,-3.613955,-0.6456308,-0.2722986,2.6325777,1
3384,4.414139e-06,-385.8509,137.30873,-18.01492,27.853338,1.3628752,-21.043137,-8.280804,-8.942359,-4.8445883,2.0087202,-3.443875,2.5285547,2.0952196,-1.0897269,-2.153234,-5.6410146,-5.7127223,0.3730349,-0.5874541,-4.5191016,-2.9402413,-0.18771057,-2.3637903,-1.9443585,-2.2819045,-3.8282301,-0.5815297,-2.010966,-2.4096043,-0.2820713,-5.953866,-6.3771286,-1.3773453,-1.1470426,-4.502272,-2.734013,-0.08623592,0.31104457,-1.1210617,1.3107095,5.098152,1.9057773,0.2650361,4.363397,3.8084173,1.3815117,3.765615,4.386977,1.0475491,4.0293536,0
3385,-1.1174669e-05,-361.14642,137.05656,-30.481842,47.263393,4.3573613,-27.170597,-5.64321,-17.963602,1.418312,2.8592455,-13.85585,7.600671,-3.4946327,-2.0398815,2.3168287,-8.349155,-10.083897,0.10125332,-4.797703,-2.7749856,-1.4542633,-1.7512176,-2.7702405,0.04528876,-1.3634752,-5.2344756,-0.17598772,-3.2715762,-4.1500893,1.2677904,-4.900213,-6.9715047,-3.1792676,-2.0027542,-2.313016,-5.0033345,-3.1874008,0.8248223,-1.2699201,-1.988834,-1.0233284,0.7205636,1.071494,1.6800027,5.5343823,4.003876,0.8712682,4.708798,5.824179,4.8344903,0
3386,-6.8792797e-06,-320.33603,90.587296,-12.935727,19.308475,4.646758,0.15114482,1.9445931,-23.538002,2.3127682,-6.860869,-12.120954,7.722878,-6.4673758,9.90975,-16.249922,0.68913305,-0.036522888,3.494276,-10.515155,9.768196,-2.7186506,0.09028514,4.936107,1.778849,0.8404408,3.547373,-2.3487546,-0.270952,3.249592,1.7619234,2.3480358,3.663961,3.417626,3.493138,2.8906097,0.40232748,1.2768409,6.3515425,3.3776817,3.8289893,-1.7457926,-1.3014206,1.5560789,1.0100702,-3.5884943,-0.7803575,-2.3321226,-2.013895,-1.8653215,-0.85290956,0
3387,-1.7273954e-06,-341.44617,92.06135,-33.85569,0.10526829,-10.666016,-1.1591709,-10.425834,-12.486252,-11.322887,-6.0555396,-21.113739,-9.741292,-16.926788,-1.4677324,-8.2855425,-8.575452,-6.8165307,-0.6338149,-10.164122,-5.8553143,-9.892449,-5.4369392,-5.4622684,-6.0198846,-5.1894746,-2.8710856,-2.797388,1.5850561,2.040333,2.1680748,-0.6634194,2.9101996,1.7570784,0.813905,1.0268838,0.88762,2.8323984,3.4770603,0.99860865,3.9270551,-1.15799,1.4632944,2.7497528,3.9737642,0.61727226,0.5804641,-0.32271492,-1.7755502,-0.93679464,0.86639726,0
3388,8.2262096e-07,-255.00763,76.88111,40.554733,8.801472,-17.75342,15.687364,-13.923735,18.236225,-20.99983,4.6243153,-3.4126086,13.955541,-4.2863774,4.3192835,1.3895533,-0.04463638,-8.57386,-0.084960744,-5.0404344,0.3414355,-9.682395,7.526615,-7.6902766,1.4687784,-3.676318,-2.1325014,-6.7173157,-0.8220572,-5.55084,-1.8455114,-3.3183112,-0.04046722,-3.6791217,-0.70800215,-4.4515576,-0.64183694,-3.5237403,-1.2716126,-4.0001416,-1.571106,-0.19066116,-0.61266476,-4.9452868,-3.010139,-4.097551,0.07017601,-1.8873878,0.33529705,2.7669396,1.3958169,1
